site,keyword,title,url,snippet,date,image,section
Bendigo Advertiser,probe,Elderly woman on bail over assisted death drugs probe,https://www.bendigoadvertiser.com.au/story/9067827/elderly-woman-on-bail-over-assisted-death-drugs-probe/,,,https://www.bendigoadvertiser.com.au/images/transform/v1/crop/frm/silverstone-feed-data/186f5c92-b3d0-4e0f-a4b4-8b8d5706b318.jpg/r100_0_700_600_w80_h80_fmax.jpg,
