site,keyword,title,url,snippet,date,image,section
theaustralian,lawsuit,Trump files $22bn lawsuit against New York Times,https://www.theaustralian.com.au/world/donald-trump-says-he-is-bringing-22bn-lawsuit-against-new-york-times/news-story/7b86955f64925267d2cf9748e66e3fcb,"President brings a ‘defamation and libel lawsuit’ against the masthead, accusing it of becoming a ‘virtual mouthpiece for the Radical Left Democrat Party’.",,https://content.api.news/v3/images/bin/67cfe81c4dc44092982e54d9f6cd4598,World
theaustralian,court,Appeals court rejects Trump request to remove Fed governor,https://www.theaustralian.com.au/business/the-wall-street-journal/appeals-court-rejects-trump-request-to-remove-fed-governor-lisa-cook/news-story/f1b4c875f642b65e56470f2708076768,,,https://content.api.news/v3/images/bin/9d97f6d534ccf79599518da1bee1a3cd,The Wall Street Journal
