site,keyword,title,url,snippet,date,image,section
smh,court,Collapsed Aussie fashion giant unable to pay $25 million court fine,https://www.smh.com.au/business/companies/collapsed-aussie-fashion-giant-unable-to-pay-25-million-court-fine-20250911-p5mufl.html,"Although liquidators have uncovered potential insolvent trading and breaches of director duties, the claims have gone unpursued in the absence of funding.",,,
smh,court,Mother’s emotional outburst at court over accused Sydney daycare paedophile,https://www.smh.com.au/national/mother-s-emotional-outburst-at-court-over-accused-sydney-daycare-paedophile-20250912-p5muik.html,"The mother of two whose young children came into contact with the childcare worker has spoken about her disgust, shock and fear.",,https://static.ffx.io/images/$zoom_1%2C$multiply_0.254%2C$ratio_1%2C$width_378%2C$x_318%2C$y_0/t_crop_custom/q_86%2Cf_auto/78c1e61094d7aeadfa05fb1b127807c36d0ead55c94e758e0adf708c785857f3,
